split,class,source,path
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb36rec1_jpg.rf.bf7e6c651e071e38728b90c672f75bcc_127.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb17rec1_jpg.rf.3ff07e644154d2a57d92ec561eef4de1_128.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb56rec1_jpg.rf.0fba243cd3e5d12260ef4a8d6f91599f_129.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb106rec1_jpg.rf.249bb77d2dce5cb0abc7d4ad4188ca34_130.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ZTurn_jpg.rf.febf9994a3894a534db3cf001aefc992_131.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb76rec1_jpg.rf.f393a92c421e9106011851b790a6e9db_132.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb4rec1_jpg.rf.53a344178cd48e71883d002b1c1a825d_133.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb163rec1_jpg.rf.741a04d4582b4a386df6a77985362324_134.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Top_jpg.rf.3964cbbe72a02bfd39645ee49b2b80bd_135.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb22rec1_jpg.rf.564254707d0770d2000ffb48e716d467_136.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb158rec1_jpg.rf.c80dad9979ec8cd8d433f0a83b32dffb_137.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb148rec1_jpg.rf.b76222cee15507b358770d6eea272b9a_138.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb92rec1_jpg.rf.4439d7a126ee4ee382c89691134c592a_139.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb142rec1_jpg.rf.d3a186f291c5883b3a0d8d4085b3ab46_140.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb138rec1_jpg.rf.a9c02499d7652130c3cfb06f1af16ff7_141.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb100rec1_jpg.rf.16fe3b10d8c66a0f509cc14d68a4c913_142.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb16rec1_jpg.rf.c8dc776f9a7c0179f2d3be7ac9b1d67d_143.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb53rec1_jpg.rf.9940293ead6d21fff8081aec7dcba82f_144.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb151rec1_jpg.rf.2bfba90cfcad4f0d9bc34d25817fc8fd_145.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb81rec1_jpg.rf.a394daa1a971348be83e210c4e760d4e_146.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ML365_Top_jpg.rf.74e1bdaf497ae351d0514e731a5ee48b_147.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb29rec1_jpg.rf.726e10d5a58babae5d1316e906c0de44_148.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb51rec1_jpg.rf.cadda85edb7d4bc5bdf727ab84e9514a_149.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb99rec1_jpg.rf.d4cfcd41b9f6da79739018619cf13e63_150.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Virtex5_jpg.rf.a8348c538e2d9669ce13993a8223e225_151.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb127rec1_jpg.rf.49f4a1236120264c47a301a30a25f481_152.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Bottom_png_jpg.rf.2c144d35a350508687d9d34582d62189_153.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb105rec1_jpg.rf.f89192a6db3b617b67d5eb4476e0b1b1_154.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb127rec1_jpg.rf.45d896797dc0c0f61925adccf8401067_155.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb135rec1_jpg.rf.06c4a3db50d7cfaafc75b18e9df67e54_156.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb30rec1_jpg.rf.02baffdda96dfb36a119c05ea7722c5f_157.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb156rec1_jpg.rf.dd07a5628968237a8ae4ab5d775d9a6c_158.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ThingMagicM6e_jpg.rf.62e615947f24f216003e05ac607d6463_159.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb2rec1_jpg.rf.242cf0c97dc6cc82d10baa301c636e3b_160.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb39rec1_jpg.rf.cf27f5d257ea38d0b5546915d60e1f2c_161.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb16rec1_jpg.rf.b9d1f61d7a4cc2f459894df777514a74_162.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb162rec1_jpg.rf.6efd55602aa3ae126d6ce9dc316aaf60_163.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb51rec1_jpg.rf.29a157663a4982d041213a617c11e554_164.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Spartan6_Top_jpg.rf.5670a9ee8745da53fdf92dac3276514a_165.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_49b_cc_31_png.rf.faf00d53d3d21d5ac338c324720a8c7d_166.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb19rec1_jpg.rf.1d20272c1cfe751b2b0ce29b7f5d33e9_167.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb6rec1_jpg.rf.313258a74024cef28ed032c1a89fa1c9_168.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb88rec1_jpg.rf.1ff55b86ff05274d15d991bfd116e5b0_169.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb147rec1_jpg.rf.de6ba7b55a8483a19785b5f15ec941ac_170.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb56rec1_jpg.rf.c1f80ebcae433a01a4b3865bb8828dbb_171.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb136rec1_jpg.rf.99b8187f6ee41337dfcf85c1d554c94b_172.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb52rec1_jpg.rf.f8af18a1f5d2bd28cfa8b4570ccaf24f_173.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb133rec1_jpg.rf.2f5eadd7147ea90d1bbb8edac60abe19_174.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_8b_cc_5_png.rf.2246388f2b2509e07e1dd2ba763277bf_175.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb100rec1_jpg.rf.8ed0857597bbd65b82efcd135d06cb42_176.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Spartan6_Bottom_jpg.rf.622335f6cbb4f05acddbd73559c8e9c9_177.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ML365_Top_jpg.rf.c34d0a64e9fb28f89a4ed771118db740_178.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb57rec1_jpg.rf.ff8332313bdf3ced46a2c716d9dbe94e_179.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb134rec1_jpg.rf.b5ae1d46304d81cd1a1bc7f728ce334f_180.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb71rec1_jpg.rf.ae1dcbbdd749874764545e7185129e68_181.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb129rec1_jpg.rf.ddb81a0a7726615f21f6739cf2c053ff_182.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb159rec1_jpg.rf.d4cf38152f3f179773d4a80b10550526_183.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_1f_cc_7_png.rf.e4d7696118d54ee6c0609eccf175d659_184.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb126rec1_jpg.rf.0f51406bf476c45c7a0f870279aca048_185.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_SystemAce_Top_jpg.rf.7eb8a27bafdaf20fc9ee7b325dd1f52a_186.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb70rec1_jpg.rf.1cc8f1a2e5efc25c6510860bc3f16a0d_187.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_3f_cc_4_png.rf.b26fb4659aecdfede6b32b249cc38ffa_188.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb11rec1_jpg.rf.2ac4ea5f08b786f82de6d5073d141e62_189.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Spartan3_jpg.rf.94fc3e00b71316d1e7727b8bc7e66a4f_190.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb72rec1_jpg.rf.a36db0cbdbeb148285187215aa44a6d7_191.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_EDA-008_Bottom_jpg.rf.79c17f7bea4f40f39d51d81805e41293_192.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb128rec1_jpg.rf.a3ca6f22b08a518280d03e0a42890ec7_193.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb63rec1_jpg.rf.a7a0fdc379070e436ef380c6ee3413f8_194.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb21rec1_jpg.rf.a5cee9f864ccb4a835ce8c302cec3428_195.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Bottom_jpg.rf.93fe1afc2ddee6f85d41c0714c94f92a_196.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_XLVDSproSupply_Top1_jpg.rf.7c470339df3ee115535947ba2a2aee94_197.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb91rec1_jpg.rf.7a75b4a1fef9d562a6abdd05adbbf49a_198.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ATTIOT_Top_JPG_jpg.rf.f9117613376bbd75efda64ed06975d4e_199.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb80rec1_jpg.rf.6ced4feee090410de323cfe58e8fe97a_200.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb146rec1_jpg.rf.9efe48785ca5ef075a6e3a302adcc0af_201.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb15rec1_jpg.rf.cd1971ef237331277d6a954d6036d334_202.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb153rec1_jpg.rf.5c43e08ced2591e669bbc1d6863ba99a_203.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb148rec1_jpg.rf.ae968bdb7fae3c968292fccd6dc5f691_204.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Virtex5_jpg.rf.7cfe03677c46e241cc96c21c615aa988_205.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb100rec1_jpg.rf.8694220868a2f093f74097c6ca6354e3_206.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_ThingMagicM6e_jpg.rf.516b841094d32ababd0a54f194853f68_0.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb68rec1_jpg.rf.0f0565f580d72ac96fd94dae15c22dd8_1.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb158rec1_jpg.rf.ae14eb256c47022be9abb75a37f61a31_2.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_ML450_Bottom2_jpg.rf.1b9e59b007f94b728e3f55e72419af57_3.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb_90f_cc_34_png.rf.cbe0d0263958cf6c9f433aa0e39dee1d_4.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb107rec1_jpg.rf.27008491cce20a55f02a1fe6032b284c_5.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb143rec1_jpg.rf.819ef72d1b34517c12487b40b315b247_6.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb19rec1_jpg.rf.e25eb04b88613a640d6152f3637aee51_7.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb158rec1_jpg.rf.376a436bbccb687ef4e5cb6a6541e038_8.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb17rec1_jpg.rf.ddf27af797bf98de70aefe931e810d4c_9.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb_7f_cc_6_png.rf.dc901c73c09b4ce7b62b11f0a1927c1b_10.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_DuetWIFI_Top_jpg.rf.d6b53187f4dd091d94e05abf2ddabbf9_11.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb21rec1_jpg.rf.9097d014be028ce1bb19ad8a333cc041_12.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_ATTIOT_Bottom_jpg.rf.d56926fa8cf789c810a66989c56ca37b_13.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb151rec1_jpg.rf.d86ae2f87dc28a010ec42cc5665a2bc7_14.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb157rec1_jpg.rf.510020c8767122f9aca3a6eb50e8cf71_15.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb151rec1_jpg.rf.819165c5c2c0ac0a4beca9829cac20d9_16.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb51rec1_jpg.rf.38ca34556986ad663857739f58c5f675_17.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_HackRF_JPG_jpg.rf.1b8ce0a7e7e386963188867464fc41b1_18.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_DigitalDiscovery_jpg.rf.b0867f8acab5e0d458dc4d6e32123023_19.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb_1f_cc_6_png.rf.d4ac01eb994db306db1e16a70b492604_20.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb120rec1_jpg.rf.3e2d08aeaf5dfde51f7cbd79ca22d3b3_21.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb76rec1_jpg.rf.a93409701e8bb7c857d27451abde922e_22.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb142rec1_jpg.rf.a9b093b7b60fae3360520f7e85de11dc_23.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb52rec1_jpg.rf.59b7d19311ba15533269f75a2d265840_24.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb126rec1_jpg.rf.3d2fd8ec29d04a3908c95cc1f8f72143_25.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb146rec1_jpg.rf.a996fd6786862741679c38220a99ebb6_26.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb7rec1_jpg.rf.b6f1729d489b41534216db145a7c393b_27.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb_34f_cc_11_png.rf.7d9a1b0a42629b8669c2dfa216a290ad_28.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_ArduinoMega_Top_jpg.rf.0761e58944d308f7f1e894ad217938be_29.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb76rec1_jpg.rf.0fc4b16cc310f6d2b73e6cfcbda51cb9_30.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_HackRF_JPG_jpg.rf.8cc39e3c30a24c6e324be7e01fc1df97_31.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb129rec1_jpg.rf.162776f079e8b251c9ec93666e3bd297_32.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_EDA-008_Bottom_jpg.rf.eef0feec59b63e32be0229800aeb4aeb_33.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb104rec1_jpg.rf.447bed65223f70cd9878f863d320e803_34.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb85rec1_jpg.rf.c4cb39d8f7303688bd166bd1e1b57503_35.jpg
